name,class,hasJson,train
oxford_002885,0,0,1
oxford_002886,0,0,1
oxford_002887,0,0,1
oxford_002888,0,0,1
oxford_002889,0,0,1
oxford_002890,0,0,1
oxford_002891,0,0,1
oxford_002892,0,0,1
oxford_002893,0,0,1
oxford_002895,0,0,1
oxford_002896,0,0,1
oxford_002898,0,0,1
oxford_002902,0,0,1
oxford_002903,0,0,1
oxford_002904,0,0,1
oxford_002905,0,0,1
oxford_002906,0,0,1
oxford_002908,0,0,1
oxford_002912,0,0,1
oxford_002914,0,0,1
oxford_002920,0,0,1
oxford_002922,0,0,1
oxford_002924,0,0,1
oxford_002925,0,0,1
oxford_002944,0,0,1
oxford_002947,0,0,1
oxford_002948,0,0,1
oxford_002949,0,0,1
oxford_002951,0,0,1
oxford_002952,0,0,1
oxford_002953,0,0,1
oxford_002954,0,0,1
oxford_002955,0,0,1
oxford_002956,0,0,1
oxford_002957,0,0,1
oxford_002959,0,0,1
oxford_002960,0,0,1
oxford_002961,0,0,1
oxford_002966,0,0,1
oxford_002968,0,0,1
oxford_002971,0,0,1
oxford_002972,0,0,1
oxford_002976,0,0,1
oxford_002977,0,0,1
oxford_002978,0,0,1
oxford_002980,0,0,1
oxford_002982,0,0,1
oxford_002984,0,0,1
oxford_002985,0,0,1
oxford_002991,0,0,1
oxford_002992,0,0,1
oxford_003002,0,0,1
oxford_003006,0,0,1
oxford_003007,0,0,1
oxford_003008,0,0,1
oxford_003009,0,0,1
oxford_003010,0,0,1
oxford_003011,0,0,1
oxford_003012,0,0,1
oxford_003014,0,0,1
oxford_003015,0,0,1
oxford_003016,0,0,1
oxford_003020,0,0,1
oxford_003021,0,0,1
oxford_003022,0,0,1
oxford_003023,0,0,1
oxford_003025,0,0,1
oxford_003027,0,0,1
oxford_003029,0,0,1
oxford_003030,0,0,1
oxford_003031,0,0,1
oxford_003032,0,0,1
oxford_003033,0,0,1
oxford_003034,0,0,1
oxford_003035,0,0,1
oxford_003036,0,0,1
oxford_003037,0,0,1
oxford_003038,0,0,1
oxford_003039,0,0,1
oxford_003041,0,0,1
oxford_003042,0,0,1
oxford_003044,0,0,1
oxford_003045,0,0,1
oxford_003046,0,0,1
oxford_003047,0,0,1
oxford_003053,0,0,1
oxford_003055,0,0,1
oxford_003056,0,0,1
oxford_003058,0,0,1
oxford_003059,0,0,1
oxford_003060,0,0,1
oxford_003062,0,0,1
oxford_003063,0,0,1
oxford_003064,0,0,1
oxford_003067,0,0,1
oxford_003068,0,0,1
oxford_003069,0,0,1
oxford_003072,0,0,1
oxford_003073,0,0,1
oxford_003074,0,0,1
oxford_003077,0,0,1
oxford_003078,0,0,1
oxford_003079,0,0,1
oxford_003090,0,0,1
oxford_003093,0,0,1
oxford_003094,0,0,1
oxford_003095,0,0,1
oxford_003096,0,0,1
oxford_003097,0,0,1
oxford_003098,0,0,1
oxford_003099,0,0,1
oxford_003104,0,0,1
oxford_003105,0,0,1
oxford_003108,0,0,1
oxford_003109,0,0,1
oxford_003110,0,0,1
oxford_003111,0,0,1
oxford_003112,0,0,1
oxford_003113,0,0,1
oxford_003122,0,0,1
oxford_003126,0,0,1
oxford_003127,0,0,1
oxford_003128,0,0,1
oxford_003129,0,0,1
oxford_003131,0,0,1
oxford_003132,0,0,1
oxford_003133,0,0,1
oxford_003135,0,0,1
oxford_003137,0,0,1
oxford_003138,0,0,1
oxford_003142,0,0,1
oxford_003143,0,0,1
oxford_003144,0,0,1
oxford_003145,0,0,1
oxford_003149,0,0,1
oxford_003153,0,0,1
oxford_003154,0,0,1
oxford_003156,0,0,1
oxford_003159,0,0,1
oxford_003160,0,0,1
oxford_003161,0,0,1
oxford_003162,0,0,1
oxford_003164,0,0,1
oxford_003168,0,0,1
oxford_003169,0,0,1
oxford_003170,0,0,1
oxford_003177,0,0,1
oxford_003178,0,0,1
oxford_003179,0,0,1
oxford_003180,0,0,1
oxford_003182,0,0,1
oxford_003183,0,0,1
oxford_003184,0,0,1
oxford_003187,0,0,1
oxford_003188,0,0,1
oxford_003189,0,0,1
oxford_003190,0,0,1
oxford_003193,0,0,1
oxford_003194,0,0,1
oxford_003202,0,0,1
oxford_003204,0,0,1
oxford_003205,0,0,1
oxford_003225,0,0,1
oxford_003226,0,0,1
oxford_003228,0,0,1
oxford_003230,0,0,1
oxford_003235,0,0,1
oxford_003248,0,0,1
oxford_003249,0,0,1
oxford_003251,0,0,1
oxford_003252,0,0,1
oxford_003253,0,0,1
oxford_003261,0,0,1
oxford_003263,0,0,1
oxford_003266,0,0,1
oxford_003267,0,0,1
oxford_003268,0,0,1
oxford_003269,0,0,1
oxford_003270,0,0,1
oxford_003271,0,0,1
oxford_003273,0,0,1
oxford_003275,0,0,1
oxford_003278,0,0,1
oxford_003279,0,0,1
oxford_003282,0,0,1
oxford_003286,0,0,1
oxford_003290,0,0,1
oxford_003291,0,0,1
oxford_003292,0,0,1
oxford_003293,0,0,1
oxford_003294,0,0,1
oxford_003297,0,0,1
oxford_003298,0,0,1
oxford_003299,0,0,1
oxford_003303,0,0,1
oxford_003304,0,0,1
oxford_003305,0,0,1
oxford_003306,0,0,1
oxford_003307,0,0,1
oxford_003310,0,0,1
oxford_003312,0,0,1
oxford_003313,0,0,1
oxford_003315,0,0,1
oxford_003319,0,0,1
oxford_003321,0,0,1
oxford_003322,0,0,1
oxford_003325,0,0,1
oxford_003326,0,0,1
oxford_003327,0,0,1
oxford_003328,0,0,1
oxford_003329,0,0,1
oxford_003330,0,0,1
oxford_003331,0,0,1
oxford_003332,0,0,1
oxford_003335,0,0,1
oxford_003341,0,0,1
oxford_003342,0,0,1
oxford_003343,0,0,1
oxford_003345,0,0,1
oxford_003346,0,0,1
oxford_003347,0,0,1
oxford_003351,0,0,1
oxford_003352,0,0,1
oxford_003353,0,0,1
oxford_003355,0,0,1
oxford_003356,0,0,1
oxford_003357,0,0,1
oxford_003358,0,0,1
oxford_003359,0,0,1
oxford_003366,0,0,1
oxford_003367,0,0,1
oxford_003368,0,0,1
oxford_003373,0,0,1
oxford_003381,0,0,1
oxford_003382,0,0,1
oxford_003383,0,0,1
oxford_003385,0,0,1
oxford_003386,0,0,1
oxford_003388,0,0,1
oxford_003389,0,0,1
oxford_003390,0,0,1
oxford_003391,0,0,1
oxford_003393,0,0,1
oxford_003403,0,0,1
oxford_003407,0,0,1
oxford_003409,0,0,1
oxford_003410,0,0,1
oxford_003418,0,0,1
oxford_003420,0,0,1
oxford_003424,0,0,1
oxford_003428,0,0,1
oxford_003430,0,0,1
oxford_003432,0,0,1
oxford_003449,0,0,1
oxford_003450,0,0,1
oxford_003453,0,0,1
oxford_003454,0,0,1
oxford_003455,0,0,1
oxford_003456,0,0,1
oxford_003457,0,0,1
oxford_003464,0,0,1
oxford_003465,0,0,1
oxford_003466,0,0,1
oxford_003467,0,0,1
oxford_003468,0,0,1
oxford_003474,0,0,1
oxford_003477,0,0,1
oxford_003478,0,0,1
oxford_003480,0,0,1
oxford_003482,0,0,1
oxford_003492,0,0,1
oxford_003494,0,0,1
oxford_003496,0,0,1
oxford_003498,0,0,1
oxford_003500,0,0,1
oxford_003505,0,0,1
oxford_003506,0,0,1
oxford_003510,0,0,1
oxford_003513,0,0,1
oxford_003515,0,0,1
oxford_003518,0,0,1
oxford_003520,0,0,1
oxford_003521,0,0,1
oxford_003528,0,0,1
oxford_003529,0,0,1
oxford_003530,0,0,1
oxford_003531,0,0,1
oxford_003532,0,0,1
oxford_003537,0,0,1
oxford_003538,0,0,1
oxford_003539,0,0,1
oxford_003540,0,0,1
oxford_003542,0,0,1
oxford_003543,0,0,1
oxford_003544,0,0,1
oxford_003548,0,0,1
oxford_003553,0,0,1
oxford_003554,0,0,1
oxford_003555,0,0,1
oxford_003559,0,0,1
oxford_003560,0,0,1
oxford_003564,0,0,1
oxford_003565,0,0,1
oxford_003566,0,0,1
oxford_003567,0,0,1
oxford_003568,0,0,1
oxford_003569,0,0,1
oxford_003570,0,0,1
oxford_003576,0,0,1
oxford_003577,0,0,1
oxford_003578,0,0,1
oxford_003579,0,0,1
oxford_003580,0,0,1
oxford_003587,0,0,1
oxford_003590,0,0,1
oxford_003594,0,0,1
oxford_003595,0,0,1
oxford_003596,0,0,1
oxford_003597,0,0,1
oxford_003614,0,0,1
oxford_003615,0,0,1
oxford_003622,0,0,1
oxford_003623,0,0,1
oxford_003624,0,0,1
oxford_003627,0,0,1
oxford_003632,0,0,1
oxford_003633,0,0,1
oxford_003642,0,0,1
oxford_003647,0,0,1
oxford_003656,0,0,1
oxford_003657,0,0,1
oxford_003658,0,0,1
oxford_003672,0,0,1
oxford_003681,0,0,1
pitt_rivers_000000,0,0,1
pitt_rivers_000001,0,0,1
pitt_rivers_000002,0,0,1
pitt_rivers_000004,0,0,1
pitt_rivers_000005,0,0,1
pitt_rivers_000006,0,0,1
pitt_rivers_000007,0,0,1
pitt_rivers_000008,0,0,1
pitt_rivers_000009,0,0,1
pitt_rivers_000010,0,0,1
pitt_rivers_000011,0,0,1
pitt_rivers_000012,0,0,1
pitt_rivers_000013,0,0,1
pitt_rivers_000014,0,0,1
pitt_rivers_000015,0,0,1
pitt_rivers_000016,0,0,1
pitt_rivers_000017,0,0,1
pitt_rivers_000018,0,0,1
pitt_rivers_000027,0,0,1
pitt_rivers_000028,0,0,1
pitt_rivers_000030,0,0,1
pitt_rivers_000031,0,0,1
pitt_rivers_000032,0,0,1
pitt_rivers_000033,0,0,1
pitt_rivers_000035,0,0,1
pitt_rivers_000036,0,0,1
pitt_rivers_000037,0,0,1
pitt_rivers_000038,0,0,1
pitt_rivers_000040,0,0,1
pitt_rivers_000041,0,0,1
pitt_rivers_000042,0,0,1
pitt_rivers_000043,0,0,1
pitt_rivers_000044,0,0,1
pitt_rivers_000045,0,0,1
pitt_rivers_000046,0,0,1
pitt_rivers_000055,0,0,1
pitt_rivers_000056,0,0,1
pitt_rivers_000057,0,0,1
pitt_rivers_000058,0,0,1
pitt_rivers_000059,0,0,1
pitt_rivers_000060,0,0,1
pitt_rivers_000062,0,0,1
pitt_rivers_000063,0,0,1
pitt_rivers_000064,0,0,1
pitt_rivers_000065,0,0,1
pitt_rivers_000067,0,0,1
pitt_rivers_000071,0,0,1
pitt_rivers_000072,0,0,1
pitt_rivers_000073,0,0,1
pitt_rivers_000074,0,0,1
pitt_rivers_000075,0,0,1
pitt_rivers_000076,0,0,1
pitt_rivers_000077,0,0,1
pitt_rivers_000078,0,0,1
pitt_rivers_000086,0,0,1
pitt_rivers_000087,0,0,1
pitt_rivers_000096,0,0,1
pitt_rivers_000101,0,0,1
pitt_rivers_000102,0,0,1
pitt_rivers_000103,0,0,1
pitt_rivers_000105,0,0,1
pitt_rivers_000112,0,0,1
pitt_rivers_000113,0,0,1
pitt_rivers_000115,0,0,1
pitt_rivers_000117,0,0,1
pitt_rivers_000118,0,0,1
pitt_rivers_000119,0,0,1
pitt_rivers_000120,0,0,1
pitt_rivers_000122,0,0,1
pitt_rivers_000123,0,0,1
pitt_rivers_000124,0,0,1
pitt_rivers_000126,0,0,1
pitt_rivers_000127,0,0,1
pitt_rivers_000128,0,0,1
pitt_rivers_000129,0,0,1
pitt_rivers_000131,0,0,1
pitt_rivers_000132,0,0,1
pitt_rivers_000133,0,0,1
pitt_rivers_000134,0,0,1
pitt_rivers_000135,0,0,1
pitt_rivers_000136,0,0,1
pitt_rivers_000137,0,0,1
pitt_rivers_000138,0,0,1
pitt_rivers_000139,0,0,1
pitt_rivers_000140,0,0,1
pitt_rivers_000141,0,0,1
pitt_rivers_000142,0,0,1
pitt_rivers_000143,0,0,1
pitt_rivers_000144,0,0,1
pitt_rivers_000146,0,0,1
pitt_rivers_000148,0,0,1
pitt_rivers_000149,0,0,1
pitt_rivers_000153,0,0,1
pitt_rivers_000157,0,0,1
pitt_rivers_000163,0,0,1
pitt_rivers_000164,0,0,1
pitt_rivers_000166,0,0,1
pitt_rivers_000172,0,0,1
pitt_rivers_000174,0,0,1
pitt_rivers_000176,0,0,1
pitt_rivers_000189,0,0,1
pitt_rivers_000190,0,0,1
pitt_rivers_000194,0,0,1
pitt_rivers_000195,0,0,1
pitt_rivers_000196,0,0,1
pitt_rivers_000197,0,0,1
pitt_rivers_000198,0,0,1
pitt_rivers_000199,0,0,1
radcliffe_camera_000000,0,0,1
radcliffe_camera_000001,0,0,1
radcliffe_camera_000004,0,0,1
radcliffe_camera_000006,0,0,1
radcliffe_camera_000012,0,0,1
radcliffe_camera_000014,0,0,1
radcliffe_camera_000015,0,0,1
radcliffe_camera_000016,0,0,1
radcliffe_camera_000020,0,0,1
radcliffe_camera_000021,0,0,1
radcliffe_camera_000022,0,0,1
radcliffe_camera_000025,0,0,1
radcliffe_camera_000026,0,0,1
radcliffe_camera_000027,0,0,1
radcliffe_camera_000029,0,0,1
radcliffe_camera_000031,0,0,1
radcliffe_camera_000033,0,0,1
radcliffe_camera_000034,0,0,1
radcliffe_camera_000035,0,0,1
radcliffe_camera_000036,0,0,1
radcliffe_camera_000038,0,0,1
radcliffe_camera_000040,0,0,1
radcliffe_camera_000041,0,0,1
radcliffe_camera_000042,0,0,1
radcliffe_camera_000043,0,0,1
radcliffe_camera_000047,0,0,1
radcliffe_camera_000050,0,0,1
radcliffe_camera_000052,0,0,1
radcliffe_camera_000053,0,0,1
radcliffe_camera_000057,0,0,1
radcliffe_camera_000059,0,0,1
radcliffe_camera_000063,0,0,1
radcliffe_camera_000064,0,0,1
radcliffe_camera_000065,0,0,1
radcliffe_camera_000071,0,0,1
radcliffe_camera_000072,0,0,1
radcliffe_camera_000074,0,0,1
radcliffe_camera_000076,0,0,1
radcliffe_camera_000080,0,0,1
radcliffe_camera_000082,0,0,1
radcliffe_camera_000083,0,0,1
radcliffe_camera_000085,0,0,1
radcliffe_camera_000086,0,0,1
radcliffe_camera_000088,0,0,1
radcliffe_camera_000089,0,0,1
radcliffe_camera_000092,0,0,1
radcliffe_camera_000093,0,0,1
radcliffe_camera_000094,0,0,1
radcliffe_camera_000095,0,0,1
radcliffe_camera_000096,0,0,1
radcliffe_camera_000098,0,0,1
radcliffe_camera_000100,0,0,1
radcliffe_camera_000103,0,0,1
radcliffe_camera_000104,0,0,1
radcliffe_camera_000105,0,0,1
radcliffe_camera_000106,0,0,1
radcliffe_camera_000107,0,0,1
radcliffe_camera_000108,0,0,1
radcliffe_camera_000112,0,0,1
radcliffe_camera_000113,0,0,1
radcliffe_camera_000114,0,0,1
radcliffe_camera_000115,0,0,1
radcliffe_camera_000116,0,0,1
radcliffe_camera_000120,0,0,1
radcliffe_camera_000122,0,0,1
radcliffe_camera_000126,0,0,1
radcliffe_camera_000127,0,0,1
radcliffe_camera_000128,0,0,1
radcliffe_camera_000130,0,0,1
radcliffe_camera_000135,0,0,1
radcliffe_camera_000137,0,0,1
radcliffe_camera_000138,0,0,1
radcliffe_camera_000139,0,0,1
radcliffe_camera_000140,0,0,1
radcliffe_camera_000141,0,0,1
radcliffe_camera_000145,0,0,1
radcliffe_camera_000146,0,0,1
radcliffe_camera_000147,0,0,1
radcliffe_camera_000150,0,0,1
radcliffe_camera_000151,0,0,1
radcliffe_camera_000155,0,0,1
radcliffe_camera_000158,0,0,1
radcliffe_camera_000160,0,0,1
radcliffe_camera_000161,0,0,1
radcliffe_camera_000163,0,0,1
radcliffe_camera_000164,0,0,1
radcliffe_camera_000166,0,0,1
radcliffe_camera_000167,0,0,1
radcliffe_camera_000168,0,0,1
radcliffe_camera_000169,0,0,1
radcliffe_camera_000170,0,0,1
radcliffe_camera_000171,0,0,1
radcliffe_camera_000172,0,0,1
radcliffe_camera_000173,0,0,1
radcliffe_camera_000176,0,0,1
radcliffe_camera_000181,0,0,1
radcliffe_camera_000182,0,0,1
radcliffe_camera_000183,0,0,1
radcliffe_camera_000184,0,0,1
radcliffe_camera_000185,0,0,1
radcliffe_camera_000187,0,0,1
radcliffe_camera_000189,0,0,1
radcliffe_camera_000190,0,0,1
radcliffe_camera_000193,0,0,1
radcliffe_camera_000198,0,0,1
radcliffe_camera_000201,0,0,1
radcliffe_camera_000209,0,0,1
radcliffe_camera_000212,0,0,1
radcliffe_camera_000213,0,0,1
radcliffe_camera_000215,0,0,1
radcliffe_camera_000217,0,0,1
radcliffe_camera_000218,0,0,1
radcliffe_camera_000219,0,0,1
radcliffe_camera_000220,0,0,1
radcliffe_camera_000221,0,0,1
radcliffe_camera_000226,0,0,1
radcliffe_camera_000228,0,0,1
radcliffe_camera_000229,0,0,1
radcliffe_camera_000230,0,0,1
radcliffe_camera_000231,0,0,1
radcliffe_camera_000232,0,0,1
radcliffe_camera_000233,0,0,1
radcliffe_camera_000234,0,0,1
radcliffe_camera_000235,0,0,1
radcliffe_camera_000238,0,0,1
radcliffe_camera_000239,0,0,1
radcliffe_camera_000240,0,0,1
radcliffe_camera_000241,0,0,1
radcliffe_camera_000246,0,0,1
radcliffe_camera_000248,0,0,1
radcliffe_camera_000249,0,0,1
radcliffe_camera_000251,0,0,1
radcliffe_camera_000253,0,0,1
radcliffe_camera_000254,0,0,1
radcliffe_camera_000255,0,0,1
radcliffe_camera_000258,0,0,1
radcliffe_camera_000259,0,0,1
radcliffe_camera_000264,0,0,1
radcliffe_camera_000266,0,0,1
radcliffe_camera_000268,0,0,1
radcliffe_camera_000269,0,0,1
radcliffe_camera_000270,0,0,1
radcliffe_camera_000276,0,0,1
radcliffe_camera_000278,0,0,1
radcliffe_camera_000279,0,0,1
radcliffe_camera_000280,0,0,1
radcliffe_camera_000282,0,0,1
radcliffe_camera_000283,0,0,1
radcliffe_camera_000286,0,0,1
radcliffe_camera_000287,0,0,1
radcliffe_camera_000289,0,0,1
radcliffe_camera_000290,0,0,1
radcliffe_camera_000292,0,0,1
radcliffe_camera_000293,0,0,1
radcliffe_camera_000294,0,0,1
radcliffe_camera_000295,0,0,1
radcliffe_camera_000296,0,0,1
radcliffe_camera_000297,0,0,1
radcliffe_camera_000298,0,0,1
radcliffe_camera_000299,0,0,1
radcliffe_camera_000301,0,0,1
radcliffe_camera_000302,0,0,1
radcliffe_camera_000303,0,0,1
radcliffe_camera_000304,0,0,1
radcliffe_camera_000305,0,0,1
radcliffe_camera_000306,0,0,1
radcliffe_camera_000307,0,0,1
radcliffe_camera_000308,0,0,1
radcliffe_camera_000309,0,0,1
radcliffe_camera_000310,0,0,1
radcliffe_camera_000311,0,0,1
radcliffe_camera_000324,0,0,1
radcliffe_camera_000325,0,0,1
radcliffe_camera_000326,0,0,1
radcliffe_camera_000329,0,0,1
radcliffe_camera_000330,0,0,1
radcliffe_camera_000331,0,0,1
radcliffe_camera_000333,0,0,1
radcliffe_camera_000335,0,0,1
radcliffe_camera_000337,0,0,1
radcliffe_camera_000338,0,0,1
radcliffe_camera_000340,0,0,1
radcliffe_camera_000342,0,0,1
radcliffe_camera_000343,0,0,1
radcliffe_camera_000345,0,0,1
radcliffe_camera_000346,0,0,1
radcliffe_camera_000349,0,0,1
radcliffe_camera_000350,0,0,1
radcliffe_camera_000351,0,0,1
radcliffe_camera_000354,0,0,1
radcliffe_camera_000360,0,0,1
radcliffe_camera_000361,0,0,1
radcliffe_camera_000362,0,0,1
radcliffe_camera_000364,0,0,1
radcliffe_camera_000366,0,0,1
radcliffe_camera_000367,0,0,1
radcliffe_camera_000370,0,0,1
radcliffe_camera_000371,0,0,1
radcliffe_camera_000372,0,0,1
radcliffe_camera_000373,0,0,1
radcliffe_camera_000377,0,0,1
radcliffe_camera_000381,0,0,1
radcliffe_camera_000386,0,0,1
radcliffe_camera_000387,0,0,1
radcliffe_camera_000390,0,0,1
radcliffe_camera_000394,0,0,1
radcliffe_camera_000397,0,0,1
radcliffe_camera_000400,0,0,1
radcliffe_camera_000402,0,0,1
radcliffe_camera_000403,0,0,1
radcliffe_camera_000404,0,0,1
radcliffe_camera_000405,0,0,1
radcliffe_camera_000406,0,0,1
radcliffe_camera_000407,0,0,1
radcliffe_camera_000408,0,0,1
radcliffe_camera_000410,0,0,1
radcliffe_camera_000412,0,0,1
radcliffe_camera_000416,0,0,1
radcliffe_camera_000417,0,0,1
radcliffe_camera_000419,0,0,1
radcliffe_camera_000420,0,0,1
radcliffe_camera_000421,0,0,1
radcliffe_camera_000423,0,0,1
radcliffe_camera_000424,0,0,1
radcliffe_camera_000425,0,0,1
radcliffe_camera_000426,0,0,1
radcliffe_camera_000428,0,0,1
radcliffe_camera_000429,0,0,1
radcliffe_camera_000430,0,0,1
radcliffe_camera_000431,0,0,1
radcliffe_camera_000433,0,0,1
radcliffe_camera_000437,0,0,1
radcliffe_camera_000439,0,0,1
radcliffe_camera_000440,0,0,1
radcliffe_camera_000442,0,0,1
radcliffe_camera_000443,0,0,1
radcliffe_camera_000447,0,0,1
radcliffe_camera_000450,0,0,1
radcliffe_camera_000453,0,0,1
radcliffe_camera_000454,0,0,1
radcliffe_camera_000456,0,0,1
radcliffe_camera_000457,0,0,1
radcliffe_camera_000458,0,0,1
radcliffe_camera_000459,0,0,1
radcliffe_camera_000461,0,0,1
radcliffe_camera_000463,0,0,1
radcliffe_camera_000466,0,0,1
radcliffe_camera_000468,0,0,1
radcliffe_camera_000470,0,0,1
radcliffe_camera_000473,0,0,1
radcliffe_camera_000475,0,0,1
radcliffe_camera_000477,0,0,1
radcliffe_camera_000478,0,0,1
radcliffe_camera_000480,0,0,1
radcliffe_camera_000481,0,0,1
radcliffe_camera_000483,0,0,1
radcliffe_camera_000508,0,0,1
radcliffe_camera_000509,0,0,1
radcliffe_camera_000512,0,0,1
radcliffe_camera_000515,0,0,1
radcliffe_camera_000516,0,0,1
radcliffe_camera_000518,0,0,1
radcliffe_camera_000519,0,0,1
radcliffe_camera_000520,0,0,1
radcliffe_camera_000522,0,0,1
radcliffe_camera_000523,0,0,1
radcliffe_camera_000529,0,0,1
radcliffe_camera_000530,0,0,1
radcliffe_camera_000531,0,0,1
radcliffe_camera_000533,0,0,1
radcliffe_camera_000534,0,0,1
radcliffe_camera_000539,0,0,1
radcliffe_camera_000542,0,0,1
radcliffe_camera_000543,0,0,1
radcliffe_camera_000546,0,0,1
radcliffe_camera_000552,0,0,1
radcliffe_camera_000556,0,0,1
radcliffe_camera_000559,0,0,1
radcliffe_camera_000560,0,0,1
radcliffe_camera_000563,0,0,1
radcliffe_camera_000566,0,0,1
radcliffe_camera_000569,0,0,1
trinity_000000,0,0,1
trinity_000001,0,0,1
trinity_000002,0,0,1
trinity_000003,0,0,1
trinity_000004,0,0,1
trinity_000005,0,0,1
trinity_000006,0,0,1
trinity_000008,0,0,1
trinity_000009,0,0,1
trinity_000010,0,0,1
trinity_000012,0,0,1
trinity_000014,0,0,1
trinity_000015,0,0,1
trinity_000016,0,0,1
trinity_000017,0,0,1
trinity_000018,0,0,1
trinity_000021,0,0,1
trinity_000024,0,0,1
trinity_000025,0,0,1
trinity_000026,0,0,1
trinity_000027,0,0,1
trinity_000028,0,0,1
trinity_000030,0,0,1
trinity_000031,0,0,1
trinity_000033,0,0,1
trinity_000034,0,0,1
trinity_000037,0,0,1
trinity_000038,0,0,1
trinity_000039,0,0,1
trinity_000040,0,0,1
trinity_000041,0,0,1
trinity_000042,0,0,1
trinity_000045,0,0,1
trinity_000046,0,0,1
trinity_000047,0,0,1
trinity_000049,0,0,1
trinity_000050,0,0,1
trinity_000051,0,0,1
trinity_000052,0,0,1
trinity_000053,0,0,1
trinity_000055,0,0,1
trinity_000056,0,0,1
trinity_000058,0,0,1
trinity_000062,0,0,1
trinity_000063,0,0,1
trinity_000064,0,0,1
trinity_000065,0,0,1
trinity_000066,0,0,1
trinity_000067,0,0,1
trinity_000068,0,0,1
trinity_000069,0,0,1
trinity_000070,0,0,1
trinity_000071,0,0,1
trinity_000072,0,0,1
trinity_000075,0,0,1
trinity_000076,0,0,1
trinity_000077,0,0,1
trinity_000078,0,0,1
trinity_000079,0,0,1
trinity_000080,0,0,1
trinity_000081,0,0,1
trinity_000082,0,0,1
trinity_000083,0,0,1
trinity_000084,0,0,1
trinity_000085,0,0,1
trinity_000086,0,0,1
trinity_000087,0,0,1
trinity_000088,0,0,1
trinity_000089,0,0,1
trinity_000090,0,0,1
trinity_000091,0,0,1
trinity_000093,0,0,1
trinity_000094,0,0,1
trinity_000095,0,0,1
trinity_000096,0,0,1
trinity_000097,0,0,1
trinity_000098,0,0,1
trinity_000099,0,0,1
trinity_000104,0,0,1
trinity_000105,0,0,1
trinity_000106,0,0,1
trinity_000107,0,0,1
trinity_000108,0,0,1
trinity_000109,0,0,1
trinity_000110,0,0,1
trinity_000112,0,0,1
trinity_000113,0,0,1
trinity_000114,0,0,1
trinity_000118,0,0,1
trinity_000119,0,0,1
trinity_000120,0,0,1
trinity_000122,0,0,1
trinity_000123,0,0,1
trinity_000124,0,0,1
trinity_000125,0,0,1
trinity_000127,0,0,1
trinity_000128,0,0,1
trinity_000129,0,0,1
trinity_000130,0,0,1
trinity_000131,0,0,1
trinity_000132,0,0,1
trinity_000133,0,0,1
trinity_000134,0,0,1
trinity_000135,0,0,1
trinity_000136,0,0,1
trinity_000137,0,0,1
trinity_000138,0,0,1
trinity_000139,0,0,1
trinity_000140,0,0,1
trinity_000162,0,0,1
trinity_000166,0,0,1
trinity_000167,0,0,1
trinity_000169,0,0,1
trinity_000170,0,0,1
trinity_000171,0,0,1
trinity_000172,0,0,1
trinity_000173,0,0,1
trinity_000174,0,0,1
trinity_000177,0,0,1
trinity_000178,0,0,1
trinity_000193,0,0,1
trinity_000194,0,0,1
trinity_000195,0,0,1
trinity_000196,0,0,1
trinity_000197,0,0,1
trinity_000198,0,0,1
trinity_000200,0,0,1
trinity_000203,0,0,1
trinity_000204,0,0,1
trinity_000205,0,0,1
trinity_000206,0,0,1
trinity_000209,0,0,1
trinity_000210,0,0,1
trinity_000211,0,0,1
trinity_000212,0,0,1
trinity_000213,0,0,1
trinity_000223,0,0,1
trinity_000224,0,0,1
trinity_000225,0,0,1
trinity_000226,0,0,1
trinity_000227,0,0,1
trinity_000233,0,0,1
trinity_000234,0,0,1
trinity_000235,0,0,1
trinity_000236,0,0,1
trinity_000237,0,0,1
trinity_000238,0,0,1
trinity_000262,0,0,1
trinity_000270,0,0,1
trinity_000272,0,0,1
trinity_000273,0,0,1
trinity_000274,0,0,1
trinity_000278,0,0,1
trinity_000281,0,0,1
trinity_000282,0,0,1
trinity_000283,0,0,1
trinity_000284,0,0,1
trinity_000285,0,0,1
trinity_000286,0,0,1
trinity_000287,0,0,1
trinity_000289,0,0,1
trinity_000290,0,0,1
trinity_000291,0,0,1
trinity_000292,0,0,1
trinity_000293,0,0,1
trinity_000294,0,0,1
trinity_000295,0,0,1
trinity_000296,0,0,1
trinity_000297,0,0,1
trinity_000299,0,0,1
trinity_000300,0,0,1
trinity_000302,0,0,1
trinity_000308,0,0,1
trinity_000309,0,0,1
trinity_000310,0,0,1
trinity_000312,0,0,1
trinity_000313,0,0,1
trinity_000314,0,0,1
trinity_000316,0,0,1
trinity_000319,0,0,1
trinity_000320,0,0,1
trinity_000321,0,0,1
trinity_000325,0,0,1
trinity_000326,0,0,1
trinity_000327,0,0,1
trinity_000328,0,0,1
trinity_000330,0,0,1
trinity_000331,0,0,1
trinity_000332,0,0,1
trinity_000334,0,0,1
trinity_000335,0,0,1
trinity_000336,0,0,1
trinity_000337,0,0,1
trinity_000338,0,0,1
trinity_000339,0,0,1
trinity_000340,0,0,1
trinity_000341,0,0,1
trinity_000344,0,0,1
trinity_000352,0,0,1
trinity_000355,0,0,1
trinity_000359,0,0,1
trinity_000360,0,0,1
trinity_000362,0,0,1
trinity_000363,0,0,1
trinity_000364,0,0,1
trinity_000365,0,0,1
trinity_000366,0,0,1
trinity_000367,0,0,1
trinity_000368,0,0,1
trinity_000371,0,0,1
